Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount ,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
4649,67,Male,Skirt,Clothing,70,Georgia,S,Magenta,Winter,3.7,No,Free Shipping,No,4,PayPal,Annually
4650,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,45,Cash,Quarterly
4651,21,Male,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,14,Credit Card,Annually
4652,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,No,27,PayPal,Every 3 Months
4653,28,Male,Shoes,Electronics,0,Houston,,Red,Winter,4,Yes,Express,Yes,,PayPal,Quarterly
4654,57,Female,Dress,Clothing,94,Alabama,M,Teal,Summer,3.3,No,Store Pickup,No,44,Debit Card,Weekly
4655,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,15,Bank Transfer,Bi-Weekly
4656,48,Male,Hat,Accessories,68,Washington,M,Black,Winter,5,Yes,2-Day Shipping,Yes,5,Credit Card,Every 3 Months
4657,33,Female,Shirt,Clothing,80,Alaska,XL,Blue,Winter,2.5,No,Store Pickup,No,39,Credit Card,Every 3 Months
4658,55,Other,Bag,Accessories,545,Phoenix,S,Black,Autumn,2,Yes,Standard,Yes,,Cash,Monthly
4659,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5,No,Express,No,40,Debit Card,Annually
4660,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Standard,No,33,Credit Card,Fortnightly
4661,28,Male,Pants,Clothing,60,Connecticut,M,Peach,Winter,2.9,Yes,2-Day Shipping,Yes,38,Venmo,Bi-Weekly
4662,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4,Yes,Store Pickup,Yes,30,Cash,Monthly
4663,32,Male,Shoes,Footwear,75,Iowa,M,Green,Winter,3.2,No,Standard,Yes,48,Venmo,Fortnightly
4664,70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Express,No,43,Cash,Bi-Weekly
4665,53,Female,Handbag,Accessories,63,West Virginia,XL,Turquoise,Spring,2.9,No,2-Day Shipping,No,18,Credit Card,Every 3 Months
4666,20,Male,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,24,PayPal,Every 3 Months
4667,56,Female,Jewelry,Accessories,67,Arizona,XL,Teal,Fall,3.4,No,Next Day Air,No,47,Cash,Weekly
4668,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,48,Cash,Every 3 Months
4669,39,Male,Boots,Footwear,66,Utah,M,Green,Winter,4.8,Yes,Free Shipping,Yes,14,PayPal,Fortnightly
4670,26,Male,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,4,Cash,Annually
4671,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,31,Cash,Monthly
4672,53,Male,Hoodie,Clothing,92,Idaho,S,Violet,Spring,2.8,No,2-Day Shipping,Yes,42,Credit Card,Annually
4673,61,Male,Bag,Accessories,0,Houston,L,Red,Spring,5,No,Standard,Yes,3,PayPal,Weekly
4674,29,Other,Shoes,Accessories,953,Phoenix,S,Blue,Winter,4,Yes,Express,Yes,12,PayPal,Weekly
4675,43,Male,Jewelry,Accessories,53,Vermont,M,Lavender,Spring,3,No,Standard,Yes,47,PayPal,Quarterly
4676,50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,20,Credit Card,Monthly
4677,69,Male,T-shirt,Clothing,76,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,27,Venmo,Bi-Weekly
4678,39,Other,Headphones,Accessories,1110,Chicago,L,Red,Autumn,,Yes,Express,No,,Debit Card,Quarterly
4679,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Express,No,26,Bank Transfer,Bi-Weekly
4680,31,Male,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,Yes,Free Shipping,Yes,28,Cash,Weekly
4681,62,Male,Boots,Footwear,50,Oregon,M,Peach,Winter,4.5,No,Express,Yes,48,Venmo,Fortnightly
4682,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,50,Venmo,Weekly
4683,65,Female,Watch,Electronics,1250,Phoenix,,Blue,Spring,1,Yes,Express,No,,Credit Card,Weekly
4684,66,Male,Headphones,Accessories,0,Chicago,S,Green,Summer,,Yes,Standard,No,42,Credit Card,Weekly
4685,24,Female,Headphones,Accessories,0,Houston,M,Black,Summer,5,Yes,Standard,Yes,31,Debit Card,Weekly
4686,68,Female,Jeans,Clothing,57,Mississippi,L,Pink,Fall,4.2,No,2-Day Shipping,No,8,Bank Transfer,Monthly
4687,58,Male,T-shirt,Clothing,63,Wisconsin,M,White,Summer,4.9,No,Free Shipping,Yes,3,Credit Card,Quarterly
4688,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,48,Credit Card,Fortnightly
4689,39,Male,Hat,Accessories,53,Kentucky,S,Silver,Summer,4.6,Yes,Free Shipping,Yes,45,PayPal,Weekly
4690,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3,Yes,Store Pickup,Yes,31,PayPal,Bi-Weekly
4691,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,7,Cash,Every 3 Months
4692,19,Other,Phone,Accessories,84,New York,S,Red,Spring,1,Yes,Standard,Yes,7,Cash,Monthly
4693,54,Male,Sunglasses,Accessories,48,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,3,Cash,Quarterly
4694,32,Male,Shoes,Footwear,87,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,12,Venmo,Annually
4695,49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,35,PayPal,Monthly
4696,48,Other,Watch,Electronics,0,Chicago,,Red,Spring,4,No,Express,Yes,,Debit Card,Monthly
4697,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,29,Cash,Bi-Weekly
4698,27,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4,No,Free Shipping,Yes,6,Bank Transfer,Quarterly
4699,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,28,Bank Transfer,Bi-Weekly
4700,50,Male,Blouse,Clothing,96,North Carolina,S,Indigo,Fall,4,Yes,2-Day Shipping,Yes,33,Credit Card,Quarterly
4701,55,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Express,Yes,1,Cash,Annually
4702,65,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Express,No,7,Cash,Weekly
4703,21,Other,Shirt,Accessories,672,New York,M,Red,Spring,2,Yes,Express,Yes,34,Cash,Weekly
4704,29,Male,Gloves,Accessories,72,Pennsylvania,L,Teal,Spring,4.6,Yes,Free Shipping,Yes,38,Credit Card,Every 3 Months
4705,32,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,No,Free Shipping,No,24,Cash,Quarterly
4706,44,Female,Dress,Clothing,93,Utah,S,Maroon,Spring,3.8,No,Next Day Air,No,35,Debit Card,Monthly
4707,70,Male,Pants,Clothing,60,Arizona,S,Turquoise,Summer,4.2,Yes,Express,Yes,18,Credit Card,Monthly
4708,66,Male,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,45,Venmo,Bi-Weekly
4709,69,Other,Headphones,Electronics,1385,New York,,Green,Autumn,,Yes,Standard,No,47,PayPal,Monthly
4710,51,Female,Pants,Clothing,50,Wyoming,M,Charcoal,Winter,5,No,2-Day Shipping,No,21,Cash,Bi-Weekly
4711,36,Female,Shirt,Electronics,698,Houston,,White,Spring,,Yes,Standard,No,,Credit Card,Weekly
4712,27,Male,Shorts,Clothing,34,Louisiana,L,Charcoal,Winter,3.2,Yes,Free Shipping,Yes,19,Credit Card,Weekly
4713,49,Other,Watch,Clothing,0,Houston,XL,Red,Spring,4,Yes,Express,No,,Cash,Quarterly
4714,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,48,PayPal,Quarterly
4715,50,Male,Blouse,Clothing,49,Virginia,S,Turquoise,Summer,3,Yes,Store Pickup,Yes,14,Debit Card,Annually
4716,60,Male,Headphones,Clothing,0,Los Angeles,XL,Red,Spring,,Yes,Standard,Yes,,PayPal,Quarterly
4717,69,Male,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,Yes,Free Shipping,Yes,46,PayPal,Every 3 Months
4718,23,Female,T-shirt,Clothing,89,Maine,L,Pink,Spring,3.9,No,Free Shipping,No,9,Bank Transfer,Every 3 Months
4719,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,47,Cash,Annually
4720,63,Male,Jewelry,Accessories,99,Vermont,M,Gold,Winter,3.4,No,Express,No,48,Credit Card,Monthly
4721,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,44,Cash,Annually
4722,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,48,Debit Card,Fortnightly
4723,70,Male,Blouse,Clothing,71,Massachusetts,XL,Magenta,Winter,3.5,Yes,Standard,Yes,32,Cash,Fortnightly
4724,42,Female,Jacket,Outerwear,52,Delaware,L,Red,Winter,3.2,No,Standard,No,36,Bank Transfer,Quarterly
4725,35,Male,Backpack,Accessories,51,Wyoming,M,Red,Winter,3.9,Yes,Next Day Air,Yes,19,Venmo,Fortnightly
4726,48,Male,Belt,Accessories,71,Mississippi,S,Green,Winter,4,No,Free Shipping,No,21,Debit Card,Every 3 Months
4727,27,Female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,No,Standard,No,38,Cash,Every 3 Months
4728,41,Female,Belt,Accessories,63,South Dakota,S,Pink,Spring,2.7,No,2-Day Shipping,No,45,Cash,Quarterly
4729,47,Male,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,1,Cash,Every 3 Months
4730,31,Female,Phone,Electronics,0,Phoenix,,Red,Spring,2,No,Express,No,,Credit Card,Weekly
4731,60,Female,Jacket,Outerwear,26,Oklahoma,L,Violet,Winter,2.6,No,Store Pickup,No,13,Credit Card,Monthly
4732,50,Other,Shirt,Accessories,396,Phoenix,S,Blue,Spring,,No,Express,No,37,Credit Card,Quarterly
4733,67,Male,Jacket,Outerwear,71,Tennessee,M,Lavender,Spring,4.3,No,Next Day Air,No,7,Debit Card,Monthly
4734,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,50,Bank Transfer,Every 3 Months
4735,41,Female,Blouse,Clothing,67,Maryland,XL,Violet,Winter,4,No,Standard,No,23,Cash,Bi-Weekly
4736,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,32,Bank Transfer,Bi-Weekly
4737,49,Female,Socks,Clothing,64,New Mexico,L,Purple,Winter,3.2,No,Free Shipping,No,39,Cash,Quarterly
4738,62,Male,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,Yes,Standard,Yes,31,Credit Card,Bi-Weekly
4739,65,Male,Shirt,Electronics,501,New York,,Green,Spring,,No,Express,Yes,49,Credit Card,Monthly
4740,28,Female,Shirt,Clothing,38,Rhode Island,M,Gold,Spring,2.9,No,Next Day Air,No,49,Bank Transfer,Weekly
4741,18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,No,9,Bank Transfer,Every 3 Months
4742,37,Female,Boots,Footwear,57,Massachusetts,M,Silver,Spring,3.1,No,Standard,No,27,Debit Card,Bi-Weekly
4743,30,Female,Jeans,Clothing,42,Idaho,M,Turquoise,Spring,3.7,No,Express,No,5,Venmo,Fortnightly
4744,63,Female,Blouse,Clothing,37,Utah,M,Red,Fall,3,No,Standard,No,47,Debit Card,Fortnightly
4745,64,Male,Belt,Accessories,51,Arkansas,M,Gold,Fall,3.1,No,2-Day Shipping,Yes,24,Credit Card,Annually
4746,57,Male,Jeans,Clothing,72,Massachusetts,L,Red,Summer,3.3,No,2-Day Shipping,No,40,Credit Card,Annually
4747,35,Male,Blouse,Clothing,84,Colorado,L,Beige,Spring,4.4,No,Store Pickup,Yes,3,Cash,Every 3 Months
4748,22,Male,Pants,Clothing,73,Utah,L,Cyan,Fall,3.6,No,Free Shipping,Yes,20,Cash,Weekly
4749,26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,No,Free Shipping,No,22,Debit Card,Monthly
4750,70,Male,Jewelry,Accessories,99,Nevada,S,White,Summer,4.6,Yes,Free Shipping,Yes,48,Cash,Monthly
4751,55,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,Yes,Free Shipping,Yes,4,PayPal,Monthly
4752,20,Female,Laptop,Clothing,459,Houston,L,Black,Spring,2,Yes,Standard,No,,PayPal,Quarterly
4753,21,Female,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,No,Standard,No,37,Venmo,Annually
4754,68,Female,Sunglasses,Accessories,44,California,M,Gray,Summer,2.5,No,Next Day Air,No,20,Cash,Quarterly
4755,55,Female,Hoodie,Clothing,57,Virginia,M,Magenta,Summer,3.6,No,Store Pickup,No,34,Venmo,Quarterly
4756,50,Male,Jacket,Outerwear,46,Rhode Island,XL,Silver,Fall,4.2,No,Express,No,30,Credit Card,Every 3 Months
4757,19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,No,Free Shipping,No,9,Bank Transfer,Quarterly
4758,66,Male,Backpack,Accessories,93,New Mexico,M,Silver,Spring,3,No,Express,No,6,PayPal,Annually
4759,18,Male,Sunglasses,Accessories,82,Michigan,M,Indigo,Summer,2.6,No,Store Pickup,Yes,17,Cash,Quarterly
4760,68,Male,Gloves,Accessories,54,South Carolina,M,Cyan,Spring,4.5,No,Store Pickup,No,26,Cash,Bi-Weekly
4761,68,Male,Dress,Clothing,67,Minnesota,L,Gold,Spring,3,No,Free Shipping,Yes,31,Cash,Every 3 Months
4762,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,27,PayPal,Monthly
4763,60,Male,Sneakers,Footwear,48,Delaware,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,46,Venmo,Every 3 Months
4764,61,Male,Shirt,Clothing,46,Hawaii,L,Yellow,Fall,3.1,Yes,Free Shipping,Yes,8,PayPal,Annually
4765,66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,49,Cash,Bi-Weekly
4766,32,Male,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,Yes,Express,Yes,30,Venmo,Every 3 Months
4767,56,Male,T-shirt,Clothing,33,Tennessee,L,Charcoal,Spring,3.5,No,Express,No,46,Cash,Bi-Weekly
4768,37,Female,Jacket,Outerwear,95,North Dakota,L,Brown,Fall,4.6,No,Standard,No,7,Debit Card,Quarterly
4769,44,Male,Scarf,Accessories,99,South Carolina,S,Green,Winter,4.6,Yes,Standard,Yes,18,Credit Card,Every 3 Months
4770,22,Male,Bag,Clothing,126,Houston,XL,Blue,Spring,,Yes,Standard,Yes,,Cash,Weekly
4771,42,Male,Watch,Electronics,520,Los Angeles,,Blue,Autumn,5,Yes,Standard,Yes,34,PayPal,Weekly
4772,65,Other,Shirt,Clothing,0,New York,S,Green,Autumn,5,No,Express,No,,PayPal,Monthly
4773,67,Male,Sandals,Footwear,100,Maryland,L,Olive,Summer,2.6,Yes,Next Day Air,Yes,23,Venmo,Annually
4774,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3,No,Store Pickup,No,42,Credit Card,Quarterly
4775,28,Male,Shoes,Footwear,97,Ohio,M,Violet,Summer,3,Yes,Standard,Yes,36,Debit Card,Fortnightly
4776,38,Male,Sneakers,Footwear,59,Iowa,M,Peach,Fall,3,No,Express,No,22,Debit Card,Every 3 Months
4777,31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,47,Bank Transfer,Annually
4778,57,Female,Shoes,Clothing,0,Houston,L,Blue,Winter,,No,Standard,Yes,13,Debit Card,Monthly
4779,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,21,Credit Card,Weekly
4780,70,Female,Belt,Accessories,45,Ohio,M,Violet,Winter,3.3,No,Free Shipping,No,15,Credit Card,Annually
4781,52,Male,Pants,Clothing,88,Utah,M,Lavender,Fall,2.7,No,Next Day Air,No,40,Bank Transfer,Fortnightly
4782,56,Male,Sneakers,Footwear,47,Minnesota,M,Red,Summer,3,Yes,Express,Yes,34,Bank Transfer,Weekly
4783,33,Other,Bag,Accessories,597,Los Angeles,L,Blue,Summer,4,Yes,Express,No,40,Credit Card,Weekly
4784,43,Male,Shorts,Clothing,47,Ohio,S,Cyan,Winter,4.5,No,Free Shipping,Yes,44,Cash,Quarterly
4785,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,25,Cash,Bi-Weekly
4786,55,Male,Boots,Footwear,41,Iowa,M,Yellow,Winter,3.8,Yes,Standard,Yes,40,Debit Card,Weekly
4787,53,Female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,No,Store Pickup,No,5,Cash,Bi-Weekly
4788,61,Female,Pants,Clothing,89,Georgia,M,Orange,Summer,4.1,No,Express,No,31,Venmo,Bi-Weekly
4789,21,Male,Shoes,Clothing,1303,Chicago,XL,Green,Autumn,,Yes,Standard,No,,Cash,Quarterly
4790,58,Female,Jacket,Outerwear,52,Maryland,S,Beige,Summer,3.1,No,2-Day Shipping,No,12,Bank Transfer,Fortnightly
4791,41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,No,Standard,No,6,Bank Transfer,Annually
4792,23,Male,Skirt,Clothing,72,Missouri,XL,Brown,Winter,3.3,No,Standard,No,3,Bank Transfer,Weekly
4793,41,Male,Headphones,Clothing,0,Phoenix,L,Black,Winter,2,No,Express,No,33,PayPal,Quarterly
4794,35,Male,Shirt,Clothing,66,Oklahoma,M,Indigo,Spring,4.2,Yes,Free Shipping,Yes,27,Venmo,Bi-Weekly
4795,31,Male,Shoes,Electronics,0,New York,,White,Winter,,Yes,Express,No,5,Debit Card,Monthly
4796,47,Female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,No,Standard,No,17,Cash,Bi-Weekly
4797,56,Male,Handbag,Accessories,51,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,43,PayPal,Fortnightly
4798,29,Male,Blouse,Clothing,56,Iowa,XL,Maroon,Summer,3.2,No,Free Shipping,No,3,Bank Transfer,Bi-Weekly
4799,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,No,22,Bank Transfer,Weekly
4800,38,Male,Shirt,Clothing,40,Kentucky,M,Violet,Winter,3.5,Yes,Standard,Yes,48,Cash,Bi-Weekly
4801,22,Male,T-shirt,Clothing,79,West Virginia,XL,Yellow,Summer,4.7,Yes,Free Shipping,Yes,23,Bank Transfer,Every 3 Months
4802,53,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,38,Debit Card,Bi-Weekly
4803,28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4,No,2-Day Shipping,No,47,PayPal,Bi-Weekly
4804,65,Male,Gloves,Accessories,72,Ohio,L,Indigo,Fall,4.8,Yes,Free Shipping,Yes,1,Credit Card,Monthly
4805,47,Other,Shoes,Electronics,0,New York,,White,Autumn,,No,Express,No,,PayPal,Weekly
4806,37,Male,Laptop,Clothing,0,Chicago,S,Blue,Summer,,Yes,Standard,No,,PayPal,Quarterly
4807,26,Female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,No,Next Day Air,No,33,Debit Card,Monthly
4808,37,Male,Sweater,Clothing,86,Minnesota,L,Gray,Spring,4.8,Yes,Standard,Yes,25,Cash,Fortnightly
4809,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,42,Bank Transfer,Weekly
4810,34,Other,Bag,Clothing,0,Phoenix,L,Black,Autumn,3,No,Standard,No,,Debit Card,Quarterly
4811,41,Male,Watch,Clothing,0,Los Angeles,XL,Blue,Autumn,1,No,Standard,Yes,11,PayPal,Monthly
4812,52,Female,Hoodie,Clothing,26,West Virginia,XL,Peach,Winter,2.8,No,2-Day Shipping,No,47,Credit Card,Quarterly
4813,60,Male,Pants,Clothing,38,Michigan,M,Yellow,Summer,4.8,No,Free Shipping,Yes,35,PayPal,Every 3 Months
4814,57,Female,Dress,Clothing,65,Alaska,S,Yellow,Spring,3.5,No,Express,No,49,Bank Transfer,Annually
4815,58,Other,Headphones,Electronics,1291,New York,,Red,Summer,,No,Standard,No,28,Debit Card,Monthly
4816,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,21,Venmo,Monthly
4817,42,Female,Boots,Footwear,67,Vermont,M,Silver,Winter,2.6,No,Free Shipping,No,46,Credit Card,Annually
4818,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3,No,Free Shipping,No,27,Debit Card,Quarterly
4819,35,Male,Sneakers,Footwear,83,Minnesota,M,Gray,Winter,3.7,No,Free Shipping,Yes,23,PayPal,Fortnightly
4820,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3,No,Free Shipping,No,33,Cash,Weekly
4821,24,Male,Scarf,Accessories,95,Delaware,M,Black,Fall,4.5,Yes,Express,Yes,41,Debit Card,Annually
4822,44,Female,Shirt,Electronics,0,Phoenix,,White,Winter,,Yes,Standard,No,,Credit Card,Quarterly
4823,31,Female,T-shirt,Clothing,32,Minnesota,L,Gold,Winter,3.6,No,Standard,No,14,Bank Transfer,Monthly
4824,35,Female,Gloves,Accessories,79,Illinois,M,Gold,Fall,3.4,No,2-Day Shipping,No,19,Venmo,Weekly
4825,45,Female,Shirt,Clothing,24,Missouri,M,Black,Summer,2.7,No,Express,No,15,Venmo,Bi-Weekly
4826,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3,Yes,Express,Yes,5,Cash,Fortnightly
4827,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,31,Credit Card,Monthly
4828,46,Male,Blouse,Clothing,36,South Carolina,M,Maroon,Winter,4.2,No,Next Day Air,No,13,Cash,Annually
4829,66,Male,Dress,Clothing,22,Minnesota,M,Yellow,Spring,4.5,Yes,Standard,Yes,21,Cash,Fortnightly
4830,50,Female,Boots,Footwear,64,Nebraska,M,Gold,Spring,4.2,No,2-Day Shipping,No,22,Bank Transfer,Fortnightly
4831,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,No,9,Credit Card,Annually
4832,28,Male,Laptop,Clothing,864,New York,XL,Green,Winter,,Yes,Standard,Yes,7,Debit Card,Monthly
4833,18,Male,Jeans,Clothing,22,Illinois,L,Teal,Fall,3.6,Yes,Free Shipping,Yes,40,Debit Card,Bi-Weekly
4834,18,Female,Sunglasses,Accessories,97,Nevada,S,Black,Fall,4.3,No,Standard,No,48,Cash,Quarterly
4835,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5,No,Store Pickup,No,22,Bank Transfer,Bi-Weekly
4836,49,Male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,,Yes,Express,Yes,44,Cash,Annually
4837,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,27,Venmo,Every 3 Months
4838,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,42,PayPal,Weekly
4839,35,Male,Pants,Clothing,90,Colorado,M,Beige,Spring,4.7,No,Next Day Air,Yes,21,Credit Card,Annually
4840,36,Male,Sneakers,Footwear,60,Ohio,M,Teal,Summer,3.9,Yes,Standard,Yes,46,PayPal,Weekly
4841,33,Female,T-shirt,Clothing,84,Vermont,S,Pink,Winter,4.9,No,Free Shipping,No,7,Venmo,Annually
4842,48,Male,Shoes,Footwear,46,Maine,M,Beige,Winter,3,No,Express,No,21,Bank Transfer,Annually
4843,66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,Standard,No,13,Bank Transfer,Weekly
4844,46,Female,Belt,Accessories,30,Idaho,M,Maroon,Winter,4,No,Standard,No,14,Cash,Monthly
4845,48,Male,Sneakers,Footwear,38,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,7,Bank Transfer,Every 3 Months
4846,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,2-Day Shipping,No,19,PayPal,Bi-Weekly
4847,24,Male,Hat,Accessories,45,New Mexico,L,Indigo,Winter,3.5,Yes,Free Shipping,Yes,40,Venmo,Bi-Weekly
4848,59,Male,Boots,Footwear,94,Nebraska,M,White,Fall,4.5,Yes,2-Day Shipping,Yes,26,Debit Card,Fortnightly
4849,19,Female,Sandals,Footwear,70,Minnesota,S,Teal,Spring,4.9,No,Free Shipping,No,17,PayPal,Fortnightly
4850,58,Male,Hoodie,Clothing,51,Ohio,L,White,Fall,2.6,Yes,Store Pickup,Yes,2,Bank Transfer,Fortnightly
4851,19,Male,Sneakers,Footwear,55,Kansas,M,Black,Spring,2.9,No,2-Day Shipping,Yes,19,Debit Card,Every 3 Months
4852,54,Male,Dress,Clothing,62,Nevada,L,Orange,Winter,4.9,Yes,Next Day Air,Yes,23,Credit Card,Monthly
4853,19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,16,PayPal,Monthly
4854,43,Male,Laptop,Clothing,790,Phoenix,M,Blue,Summer,,No,Standard,No,12,Credit Card,Quarterly
4855,59,Male,Pants,Clothing,97,Texas,L,Magenta,Fall,3.5,No,Next Day Air,No,25,Venmo,Monthly
4856,41,Male,Jacket,Outerwear,40,Utah,S,Magenta,Winter,4.2,No,Store Pickup,No,6,Venmo,Annually
4857,36,Male,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,No,Free Shipping,Yes,12,Venmo,Every 3 Months
4858,63,Male,Headphones,Accessories,322,Phoenix,S,Red,Summer,,No,Standard,No,47,PayPal,Weekly
4859,35,Female,Shirt,Clothing,54,Illinois,S,Cyan,Winter,2.9,No,Standard,No,9,Credit Card,Bi-Weekly
4860,29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,34,Debit Card,Every 3 Months
4861,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4,No,Standard,No,44,PayPal,Monthly
4862,54,Male,Sneakers,Footwear,79,Maine,L,Red,Fall,4.8,Yes,Free Shipping,Yes,20,Bank Transfer,Bi-Weekly
4863,65,Female,Hat,Accessories,79,Mississippi,M,Peach,Fall,4,No,2-Day Shipping,No,19,PayPal,Weekly
4864,56,Male,Hat,Accessories,68,Ohio,M,Green,Fall,4,Yes,Store Pickup,Yes,3,Cash,Bi-Weekly
4865,49,Male,Coat,Outerwear,56,Florida,M,Turquoise,Summer,4,No,2-Day Shipping,Yes,42,Venmo,Quarterly
4866,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3,No,Free Shipping,No,20,Cash,Fortnightly
